Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,arousal,bluegrass,blues,bossa nova,choral,classical,Condition_Id,country,dance_remix,edm,factor1_tg1_task0,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,,r_and_b,rap,rock,salsa,self_description,valence,vintage,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,9,40,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,7,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,10,20,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,11,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,12,43,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,13,8,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,4,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,14,49,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,6,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,15,48,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,7,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,16,27,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,17,38,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,18,26,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,3,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,19,12,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,6,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,20,46,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,3,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,21,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,22,39,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,3,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,23,16,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,24,7,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,25,9,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,7,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,26,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,27,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,28,34,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,7,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,29,30,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,30,17,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,31,24,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,32,32,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,33,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,34,41,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,35,47,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,7,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,36,14,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,37,19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,38,36,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,39,37,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,40,13,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,3,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,41,25,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,42,18,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,43,10,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,44,29,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,45,35,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,46,21,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,47,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,4,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,48,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,49,50,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,50,28,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,4,break,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,1,23,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,2,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,3,21,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,4,39,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,5,14,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,6,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,7,32,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,8,50,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,9,47,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,5,NA,yes,NA,NA,2023-02-01T17:40:15Z,592384,group_1,677781,session_1,1,2023-02-01T17:11:54Z,NA,NA,NA,not measured,NA,TRUE
