Submission id,,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Hearing difficulties,Vision,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66704cf4bf60d8ce1793e0a7,,APPROVED,Not Applicable,2024-06-17T14:49:33.002000Z,2024-06-17T15:51:15.259000Z,2024-06-17T17:53:01.621000Z,2024-06-17T15:51:15.806158Z,3703,C12CKKMA,140,English,No,Yes,33,Female,Black,United States,United States,United States,English,No,Full-Time
66704d231dcf2ec2197b43db,,APPROVED,Not Applicable,2024-06-17T14:56:02.277000Z,2024-06-17T15:21:51.043000Z,2024-06-17T17:53:01.814000Z,2024-06-17T15:21:51.559311Z,1549,C12CKKMA,4705,English,No,Yes,31,Female,White,United States,United States,United States,English,No,Full-Time
66704d31324eb1dc5ca970aa,,APPROVED,Not Applicable,2024-06-17T14:50:30.811000Z,2024-06-17T15:20:19.203000Z,2024-06-17T17:53:01.998000Z,2024-06-17T15:20:20.083199Z,1789,C12CKKMA,318,English,No,Yes,52,Male,Black,United States,United States,United States,English,No,Full-Time
66704d388479de6f3cc536d8,,APPROVED,Not Applicable,2024-06-17T14:57:20.399000Z,2024-06-17T15:30:52.709000Z,2024-06-17T17:53:02.195000Z,2024-06-17T15:31:07.547834Z,2013,C12CKKMA,13,English,No,Yes,29,Female,Other,United States,United States,United States,English,No,Other
66704d68388d10a9927acc48,,APPROVED,Not Applicable,2024-06-17T14:51:27.549000Z,2024-06-17T15:18:33.594000Z,2024-06-17T17:53:02.391000Z,2024-06-17T15:19:09.645586Z,1627,C12CKKMA,1310,English,No,Yes,41,Female,Black,United States,United States,United States,English,No,Full-Time
66704d7d4f0346860a6b0248,,APPROVED,Not Applicable,2024-06-17T14:52:13.633000Z,2024-06-17T15:20:27.937000Z,2024-06-17T17:53:02.593000Z,2024-06-17T15:20:28.483571Z,1695,C12CKKMA,471,English,No,Yes,48,Male,White,United States,United States,United States,English,No,Full-Time
66704d8d306633c4322456e0,,APPROVED,Not Applicable,2024-06-17T14:52:01.976000Z,2024-06-17T15:15:38.360000Z,2024-06-17T17:53:02.803000Z,2024-06-17T15:18:05.720710Z,1417,C12CKKMA,5608,English,No,Yes,51,Male,White,United States,United States,United States,English,No,Full-Time
66704dce3a476df4203072c2,,APPROVED,Not Applicable,2024-06-17T14:53:07.088000Z,2024-06-17T15:16:48.067000Z,2024-06-17T17:53:03.011000Z,2024-06-17T15:18:39.079152Z,1421,C12CKKMA,50,English,No,Yes,33,Female,White,United States,United States,United States,English,No,Full-Time
66704e028456b0e5b179856c,,APPROVED,Not Applicable,2024-06-17T15:02:25.484000Z,2024-06-17T15:42:42.439000Z,2024-06-17T17:53:03.243000Z,2024-06-17T15:42:43.007879Z,2417,C12CKKMA,3100,English,No,Yes,33,Prefer not to say,White,United States,United States,United States,English,No,Part-Time
66704e21e0fa5ca3ce84d2c0,,APPROVED,Not Applicable,2024-06-17T14:54:40.179000Z,2024-06-17T15:21:00.780000Z,2024-06-17T17:53:03.445000Z,2024-06-17T15:21:01.344240Z,1581,C12CKKMA,359,English,No,Yes,31,Male,White,Germany,United States,United States,English,No,Full-Time
66704e39cfc7b6b87a8cbcba,,APPROVED,Not Applicable,2024-06-17T14:55:41.547000Z,2024-06-17T15:26:08.426000Z,2024-06-17T17:53:03.648000Z,2024-06-17T15:28:15.152247Z,1827,NOCODE,1346,English,No,Yes,45,Female,White,United States,United States,United States,English,No,Part-Time
66704e48ab4a651f789adc69,,APPROVED,Not Applicable,2024-06-17T14:55:10.763000Z,2024-06-17T15:23:17.719000Z,2024-06-17T17:53:03.852000Z,2024-06-17T15:23:18.199402Z,1687,C12CKKMA,253,English,No,Yes,50,Female,Asian,United States,United States,Korea,English,No,Full-Time
66704e6c469d3e80ce7985d0,,APPROVED,Not Applicable,2024-06-17T14:55:49.559000Z,2024-06-17T15:24:20.278000Z,2024-06-17T17:53:04.061000Z,2024-06-17T15:24:20.815753Z,1711,C12CKKMA,2527,English,No,Yes,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66704e77ed47d583c562d56b,,APPROVED,Not Applicable,2024-06-17T14:56:13.057000Z,2024-06-17T15:39:10.606000Z,2024-06-17T17:53:04.308000Z,2024-06-17T15:40:17.652180Z,2578,C12CKKMA,3,English,No,Yes,30,Male,Black,Ghana,United States,United States,English,No,Full-Time
66704e9ee025da8cead1b81f,,APPROVED,Not Applicable,2024-06-17T14:56:38.069000Z,2024-06-17T15:34:51.748000Z,2024-06-17T17:53:04.510000Z,2024-06-17T15:34:52.217548Z,2294,C12CKKMA,1870,English,No,Yes,44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66704f10306633c432245734,,APPROVED,Not Applicable,2024-06-17T15:00:16.011000Z,2024-06-17T15:22:55.316000Z,2024-06-17T17:53:04.707000Z,2024-06-17T15:22:56.080411Z,1360,C12CKKMA,2475,English,No,Yes,48,Female,White,United States,United States,United States,English,Yes,Full-Time
667053e032e73530f7ef4001,,APPROVED,Not Applicable,2024-06-17T15:21:09.795000Z,2024-06-17T15:52:38.857000Z,2024-06-17T17:53:04.901000Z,2024-06-17T15:52:39.503899Z,1890,C12CKKMA,439,English,No,Yes,27,Male,White,United States,United States,United States,English,No,Full-Time
667056b7a28e2ba14957656f,,APPROVED,Not Applicable,2024-06-17T15:31:15.857000Z,2024-06-17T15:59:40.903000Z,2024-06-17T17:53:05.145000Z,2024-06-17T16:00:12.964279Z,1706,C12CKKMA,325,English,No,Yes,51,Male,Black,United States,United States,United States,English,No,Full-Time
66706b708526cfb6e35ce8fe,,APPROVED,Not Applicable,2024-06-17T17:01:14.995000Z,2024-06-17T18:11:23.491000Z,2024-06-17T18:26:43.288000Z,2024-06-17T18:11:24.015848Z,4209,C12CKKMA,300,English,No,Yes,34,Male,White,United States,United States,United States,English,No,Part-Time
667071dfbb0ee8ebf71c5f7a,,APPROVED,Not Applicable,2024-06-17T17:27:05.015000Z,2024-06-17T18:19:19.880000Z,2024-06-17T18:26:43.796000Z,2024-06-17T18:21:03.729662Z,3135,C12CKKMA,2784,English,No,Yes,40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
667079b096c0ca2a3b9b7713,,APPROVED,Not Applicable,2024-06-17T18:00:19.698000Z,2024-06-17T18:25:32.797000Z,2024-06-17T18:26:44.149000Z,2024-06-17T18:25:33.731897Z,1514,C12CKKMA,306,"Chinese, English",No,Yes,35,Male,Asian,United States,United States,United States,English,No,Full-Time
6670485c8526cfb6e35ce01a,,RETURNED,Not Applicable,2024-06-17T14:29:53.109000Z,,,,,,758,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
667049169d76a5a19a23c4e6,,RETURNED,Not Applicable,2024-06-17T14:34:58.789000Z,,,,,,2055,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
667049a118f7356dd831a051,,RETURNED,Not Applicable,2024-06-17T14:46:00.034000Z,,,,,,204,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704ab82b3c4d9885542da9,,RETURNED,Not Applicable,2024-06-17T14:39:57.760000Z,,,,,,1569,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704b3852526dd16500d7a4,,RETURNED,Not Applicable,2024-06-17T14:42:20.872000Z,,,,,,1878,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704b7aa19cdef8085ce0b6,,RETURNED,Not Applicable,2024-06-17T14:43:18.216000Z,,,,,,700,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704b9164ba73cca2d9405e,,RETURNED,Not Applicable,2024-06-17T14:43:35.846000Z,,,,,,4784,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704c1d6bce0dc15d93e064,,RETURNED,Not Applicable,2024-06-17T14:47:07.140000Z,,,,,,164,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704c9c92f57d8f6dbb45a9,,RETURNED,Not Applicable,2024-06-17T14:56:35.857000Z,,,,,,1835,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704ceb9d9fc1cee9542e49,,RETURNED,Not Applicable,2024-06-17T14:59:15.561000Z,,,,,,721,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704cfb306633c4322456b7,,RETURNED,Not Applicable,2024-06-17T14:49:37.297000Z,,,,,,23,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704d203f6e507c65cd709e,,RETURNED,Not Applicable,2024-06-17T14:50:15.974000Z,,,,,,547,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704e648526cfb6e35ce18c,,RETURNED,Not Applicable,2024-06-17T14:55:44.389000Z,,,,,,350,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66704e9168c7ea46c02eb101,,RETURNED,Not Applicable,2024-06-17T14:56:30.697000Z,,,,,,478,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6670500e800189e89f57f110,,RETURNED,Not Applicable,2024-06-17T15:03:02.982000Z,,,,,,2135,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
667050c3605ee4cb52b61b2b,,RETURNED,Not Applicable,2024-06-17T15:06:53.481000Z,,,,,,5229,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705181fa53eaa4da953ebe,,RETURNED,Not Applicable,2024-06-17T15:08:55.201000Z,,,,,,3529,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
667051cff4665a11a9b34776,,RETURNED,Not Applicable,2024-06-17T15:10:16.694000Z,,,,,,1642,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705227ffed53d359c713e8,,RETURNED,Not Applicable,2024-06-17T15:11:42.080000Z,,,,,,1271,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705334cfc7b6b87a8cbde4,,RETURNED,Not Applicable,2024-06-17T15:16:11.974000Z,,,,,,233,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705364c9be83079f57649f,,RETURNED,Not Applicable,2024-06-17T15:16:52.612000Z,,,,,,4762,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6670538093cb51660c64b53d,,RETURNED,Not Applicable,2024-06-17T15:17:28.915000Z,,,,,,1336,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6670577ccfc7b6b87a8cbeca,,RETURNED,Not Applicable,2024-06-17T15:34:29.588000Z,,,,,,2964,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6670581ffbd8d52fd1485872,,RETURNED,Not Applicable,2024-06-17T15:37:09.736000Z,,,,,,6328,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6670584477f30fcc75295965,,RETURNED,Not Applicable,2024-06-17T15:37:46.308000Z,,,,,,3311,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705859ed58848e480928ad,,RETURNED,Not Applicable,2024-06-17T15:38:06.471000Z,,,,,,7352,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6670588a6bce0dc15d93e334,,RETURNED,Not Applicable,2024-06-17T15:38:58.672000Z,,,,,,522,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705b343c3a498375d02e16,,RETURNED,Not Applicable,2024-06-17T15:50:16.740000Z,,,,,,5586,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705b975d45242331cca2b3,,RETURNED,Not Applicable,2024-06-17T15:51:55.389000Z,,,,,,1520,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705c01b248ef3c8edd8614,,RETURNED,Not Applicable,2024-06-17T15:53:40.261000Z,,,,,,3226,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705c1008b70cea126b0512,,RETURNED,Not Applicable,2024-06-17T15:54:03.123000Z,,,,,,3375,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705c5b0917206b4e8de7fa,,RETURNED,Not Applicable,2024-06-17T15:55:14.867000Z,,,,,,5290,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705cae324eb1dc5ca974be,,RETURNED,Not Applicable,2024-06-17T15:56:33.630000Z,,,,,,130,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705cd64aca1b0d78976794,,RETURNED,Not Applicable,2024-06-17T15:57:16.354000Z,,,,,,5694,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705d36260c9c2e58d4fa14,,RETURNED,Not Applicable,2024-06-17T15:58:55.242000Z,,,,,,4832,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705d73ae1bf672117ad049,,RETURNED,Not Applicable,2024-06-17T15:59:51.340000Z,,,,,,2130,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66705db8c99f10f913bff8d2,,TIMED-OUT,Not Applicable,2024-06-17T16:03:25.559000Z,,,,10377591,,513,English,No,Yes,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6670638ba6f809ed873289e2,,RETURNED,Not Applicable,2024-06-17T16:25:50.363000Z,,,,,,1038,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
